Date, Time, Low Range CO2 (SD), Low Range CO2 (ppm), Temp (C), Temp (SD), Hi Range CO2 (ppm), High Range CO2 (SD)
9/27/2018,21:20:55,1.1762433,1331.52,25.52,1.6713845,1204.1,1.4997543
9/27/2018,21:20:59,1.1762433,1331.52,25.52,1.6715511,1204.1,1.4999624
9/27/2018,21:21:03,1.1762433,1338.23,25.52,1.6714678,1211.24,1.5000042
9/27/2018,21:21:07,1.1762433,1336.07,25.52,1.6713845,1208.95,1.5000876
9/27/2018,21:21:11,1.1762433,1344.94,25.52,1.6714678,1218.39,1.5002126
9/27/2018,21:21:15,1.176263,1345.42,25.52,1.6713843,1218.91,1.5002542
9/27/2018,21:21:19,1.1762433,1344.94,25.52,1.6715927,1218.39,1.500296
9/27/2018,21:21:23,1.176263,1345.42,25.52,1.671676,1218.91,1.5002126
9/27/2018,21:21:27,1.1762433,1344.94,25.52,1.6718427,1218.39,1.5002126
9/27/2018,21:21:31,1.1762433,1329.86,25.52,1.6718844,1202.34,1.5002958
9/27/2018,21:21:35,1.1762433,1329.86,25.52,1.6715511,1202.34,1.5002542
9/27/2018,21:21:39,1.1762433,1336.32,25.52,1.6715094,1209.21,1.5003792
9/27/2018,21:21:43,1.1762433,1345.68,25.52,1.6713427,1219.18,1.5002542
9/27/2018,21:21:47,1.176263,1343.76,25.52,1.6715511,1217.14,1.5005041
9/27/2018,21:21:51,1.1762433,1343.27,25.52,1.6715511,1216.62,1.5004625
9/27/2018,21:21:55,1.176263,1341.6,25.52,1.6715511,1214.84,1.5005041
9/27/2018,21:21:59,1.1762433,1341.12,25.52,1.6715511,1214.32,1.5003792
9/27/2018,21:22:03,1.1762433,1343.03,25.52,1.6714262,1216.36,1.5002543
9/27/2018,21:22:07,1.1762433,1345.18,25.52,1.6713845,1218.65,1.5002543
9/27/2018,21:22:11,1.1762433,1336.56,25.52,1.6714262,1209.47,1.5002126
9/27/2018,21:22:15,1.1762433,1336.56,25.52,1.6715094,1209.47,1.500296
9/27/2018,21:22:19,1.1762433,1336.56,25.52,1.6715094,1209.47,1.5003376
9/27/2018,21:22:23,1.176263,1343.51,25.52,1.6713845,1216.88,1.5003376
9/27/2018,21:22:27,1.1762433,1343.03,25.52,1.6714678,1216.36,1.5003376
9/27/2018,21:22:31,1.1762433,1338.71,25.52,1.6714678,1211.76,1.5001291
9/27/2018,21:22:35,1.1762433,1340.38,25.52,1.6714262,1213.53,1.5000458
9/27/2018,21:22:39,1.1762433,1340.38,25.52,1.6715511,1213.53,1.4999624
9/27/2018,21:22:43,1.176263,1327.94,25.52,1.6717595,1200.31,1.5002126
9/27/2018,21:22:47,1.176263,1340.86,25.52,1.6718011,1214.06,1.5001292
9/27/2018,21:22:51,1.1762433,1345.18,25.52,1.6715511,1218.65,1.5002126
9/27/2018,21:22:55,1.1762433,1345.18,25.52,1.6713845,1218.65,1.5001708
9/27/2018,21:22:59,1.1762433,1342.54,25.52,1.6713012,1215.83,1.5002543
9/27/2018,21:23:03,1.1762433,1342.54,25.52,1.6713429,1215.83,1.5001708
9/27/2018,21:23:07,1.1762433,1338.23,25.52,1.6714678,1211.24,1.4999624
9/27/2018,21:23:11,1.1762433,1342.54,25.52,1.6715094,1215.83,1.4999208
9/27/2018,21:23:15,1.1762433,1338.23,25.52,1.6714262,1211.24,1.4999208
9/27/2018,21:23:19,1.1762433,1331.77,25.52,1.6713012,1204.36,1.5000042
9/27/2018,21:23:23,1.1762433,1338.23,25.52,1.6714678,1211.24,1.5000459
9/27/2018,21:23:27,1.1762433,1342.54,25.52,1.6714678,1215.83,1.5000876
9/27/2018,21:23:31,1.1762433,1344.94,25.52,1.6714262,1218.39,1.5002542
9/27/2018,21:23:35,1.1762433,1344.94,25.52,1.6713845,1218.39,1.5003375
9/27/2018,21:23:39,1.1762433,1344.94,25.52,1.6714262,1218.39,1.5001708
9/27/2018,21:23:43,1.1762433,1338.47,25.52,1.6715094,1211.5,1.5000458
9/27/2018,21:23:47,1.176263,1345.17,25.52,1.6713429,1218.65,1.4998792
9/27/2018,21:23:51,1.1762433,1340.38,25.52,1.6712594,1213.53,1.5000042
9/27/2018,21:23:55,1.176263,1345.17,25.52,1.6711761,1218.65,1.4999624
9/27/2018,21:23:59,1.176263,1345.17,25.52,1.6712594,1218.65,1.5001292
9/27/2018,21:24:03,1.1762433,1344.69,25.52,1.6713012,1218.13,1.5002126
9/27/2018,21:24:07,1.176263,1340.86,25.52,1.6713429,1214.06,1.5002127
9/27/2018,21:24:11,1.1762433,1338.23,25.52,1.671301,1211.24,1.5000874
9/27/2018,21:24:15,1.1762433,1338.23,25.52,1.6713012,1211.24,1.4999208
9/27/2018,21:24:19,1.176263,1338.71,25.52,1.6713012,1211.76,1.4999208
9/27/2018,21:24:23,1.1762433,1337.98,25.52,1.6713427,1210.98,1.4999624
9/27/2018,21:24:27,1.1762433,1337.98,25.52,1.6713845,1210.98,1.5000042
9/27/2018,21:24:31,1.1762433,1340.38,25.52,1.6712595,1213.53,1.4999208
9/27/2018,21:24:35,1.176263,1340.86,25.52,1.6712179,1214.06,1.4999208
9/27/2018,21:24:39,1.1762433,1337.98,25.52,1.6712594,1210.98,1.5000459
9/27/2018,21:24:43,1.1762433,1340.38,25.52,1.6713429,1213.53,1.5000458
9/27/2018,21:24:47,1.1762433,1340.38,25.52,1.6714678,1213.53,1.5000874
9/27/2018,21:24:51,1.1762433,1336.07,25.52,1.6715094,1208.95,1.4999208
9/27/2018,21:24:55,1.176263,1349.49,25.52,1.6715927,1223.26,1.5000042
9/27/2018,21:24:59,1.1762433,1336.07,25.52,1.671301,1208.95,1.4999624
9/27/2018,21:25:03,1.1762433,1349.01,25.52,1.6712594,1222.73,1.5001292
9/27/2018,21:25:07,1.1762433,1336.07,25.52,1.6710929,1208.95,1.5001292
9/27/2018,21:25:11,1.1762433,1340.63,25.52,1.6712595,1213.8,1.5001708
9/27/2018,21:25:15,1.1762433,1340.63,25.52,1.6712594,1213.8,1.5001292
9/27/2018,21:25:19,1.1762433,1344.69,25.52,1.6713012,1218.13,1.4999624
9/27/2018,21:25:23,1.176263,1342.77,25.52,1.6712178,1216.09,1.4998374
9/27/2018,21:25:27,1.1762433,1342.29,25.52,1.6710929,1215.57,1.4997543
9/27/2018,21:25:31,1.1762433,1335.82,25.52,1.6711761,1208.68,1.4999208
9/27/2018,21:25:35,1.1762433,1342.29,25.52,1.671301,1215.57,1.4999624
9/27/2018,21:25:39,1.176263,1345.17,25.52,1.6714262,1218.65,1.5000042
9/27/2018,21:25:43,1.1762433,1338.23,25.52,1.6713012,1211.24,1.5000042
9/27/2018,21:25:47,1.1762433,1338.23,25.52,1.6713012,1211.24,1.5000876
9/27/2018,21:25:51,1.1762433,1338.23,25.52,1.671301,1211.24,1.5002126
9/27/2018,21:25:55,1.176263,1345.17,25.52,1.6713845,1218.65,1.5001291
9/27/2018,21:25:59,1.1762433,1337.98,25.52,1.6713429,1210.98,1.5000458
9/27/2018,21:26:03,1.1762433,1335.82,25.52,1.6713429,1208.68,1.4998792
9/27/2018,21:26:07,1.1762433,1335.57,25.52,1.6713012,1208.42,1.4998375
9/27/2018,21:26:11,1.1762433,1335.82,25.52,1.6714678,1208.68,1.4997959
9/27/2018,21:26:15,1.1762433,1335.82,25.52,1.6713843,1208.68,1.4998792
9/27/2018,21:26:19,1.176263,1327.45,25.52,1.6715927,1199.78,1.5001292
9/27/2018,21:26:23,1.176263,1340.61,25.52,1.6714678,1213.79,1.5000874
9/27/2018,21:26:27,1.176263,1345.42,25.52,1.6714678,1218.91,1.5000042
9/27/2018,21:26:31,1.176263,1338.71,25.51,1.6713845,1211.76,1.5000459
9/27/2018,21:26:35,1.176263,1338.71,25.51,1.6713843,1211.76,1.5001708
9/27/2018,21:26:39,1.176263,1338.71,25.51,1.6714262,1211.76,1.5002542
9/27/2018,21:26:43,1.176263,1343.26,25.51,1.6714678,1216.61,1.5000458
9/27/2018,21:26:47,1.176263,1338.71,25.51,1.6715094,1211.76,1.5001708
9/27/2018,21:26:51,1.176263,1343.26,25.51,1.6715511,1216.61,1.5000458
9/27/2018,21:26:55,1.176263,1336.8,25.51,1.6715927,1209.73,1.5002123
9/27/2018,21:26:59,1.176263,1337.04,25.51,1.6716343,1209.99,1.5001292
9/27/2018,21:27:03,1.176263,1336.8,25.51,1.6717595,1209.73,1.500296
9/27/2018,21:27:07,1.176263,1337.04,25.51,1.6715511,1209.99,1.5001292
9/27/2018,21:27:11,1.176263,1337.04,25.51,1.6714262,1209.99,1.500296
9/27/2018,21:27:15,1.176263,1337.04,25.51,1.6713845,1209.99,1.5003792
9/27/2018,21:27:19,1.176263,1341.11,25.51,1.6714678,1214.32,1.5004625
9/27/2018,21:27:23,1.176263,1344,25.51,1.6715094,1217.4,1.5002126
9/27/2018,21:27:27,1.176263,1345.67,25.51,1.6715094,1219.18,1.5002542
9/27/2018,21:27:31,1.176263,1345.67,25.51,1.6714678,1219.18,1.5002958
9/27/2018,21:27:35,1.176263,1345.67,25.51,1.6715094,1219.18,1.5005041
9/27/2018,21:27:39,1.176263,1348.32,25.51,1.6713012,1222,1.500296
9/27/2018,21:27:43,1.176263,1345.67,25.51,1.6713429,1219.18,1.5003792
9/27/2018,21:27:47,1.176263,1343.26,25.51,1.6712594,1216.61,1.5002542
9/27/2018,21:27:51,1.176263,1343.26,25.51,1.6713845,1216.61,1.5002958
9/27/2018,21:27:55,1.176263,1341.35,25.51,1.6714262,1214.58,1.5002126
9/27/2018,21:27:59,1.176263,1343.26,25.51,1.6714678,1216.61,1.5003375
9/27/2018,21:28:03,1.176263,1341.35,25.51,1.6714678,1214.58,1.5002543
9/27/2018,21:28:07,1.176263,1341.35,25.51,1.6714262,1214.58,1.5003376
9/27/2018,21:28:11,1.176263,1345.67,25.51,1.6713012,1219.18,1.5000874
9/27/2018,21:28:15,1.176263,1338.95,25.51,1.6712595,1212.02,1.5002126
9/27/2018,21:28:19,1.176263,1338.95,25.51,1.671301,1212.02,1.5000876
9/27/2018,21:28:23,1.176263,1338.95,25.51,1.6712178,1212.02,1.5002126
9/27/2018,21:28:27,1.176263,1339.2,25.51,1.6711761,1212.29,1.5002542
9/27/2018,21:28:31,1.176263,1338.95,25.51,1.6712178,1212.02,1.5002958
9/27/2018,21:28:35,1.176263,1351.9,25.51,1.6713427,1225.82,1.5002543
9/27/2018,21:28:39,1.176263,1349.74,25.51,1.6713845,1223.52,1.5001292
9/27/2018,21:28:43,1.176263,1343.26,25.51,1.6711345,1216.61,1.5000876
9/27/2018,21:28:47,1.176263,1343.26,25.51,1.6711761,1216.61,1.5001292
9/27/2018,21:28:51,1.176263,1343.26,25.51,1.6711761,1216.61,1.5002126
9/27/2018,21:28:55,1.1762825,1343.74,25.51,1.6713845,1217.13,1.5002126
9/27/2018,21:28:59,1.1762825,1339.43,25.51,1.6713012,1212.54,1.5001291
9/27/2018,21:29:03,1.1762825,1341.34,25.5,1.6710929,1214.57,1.5000042
9/27/2018,21:29:07,1.1762825,1343.25,25.5,1.6710094,1216.61,1.4999624
9/27/2018,21:29:11,1.1762825,1343.25,25.5,1.6711345,1216.61,1.4999624
9/27/2018,21:29:15,1.1762825,1341.34,25.5,1.6713012,1214.57,1.5000876
9/27/2018,21:29:19,1.1762825,1350.46,25.5,1.6712178,1224.3,1.5001708
9/27/2018,21:29:23,1.1762825,1350.46,25.5,1.6711761,1224.3,1.5003792
9/27/2018,21:29:27,1.1762825,1348.31,25.5,1.6711761,1222,1.5003376
9/27/2018,21:29:31,1.1762825,1346.64,25.5,1.6714262,1220.22,1.5004209
9/27/2018,21:29:35,1.1762825,1346.64,25.5,1.6715094,1220.22,1.5004209
9/27/2018,21:29:39,1.1762825,1344.23,25.5,1.6716343,1217.66,1.5005041
9/27/2018,21:29:43,1.1762825,1344.23,25.5,1.6714262,1217.66,1.5003792
9/27/2018,21:29:47,1.1762825,1341.83,25.5,1.6714262,1215.1,1.500296
9/27/2018,21:29:51,1.1762825,1345.9,25.5,1.6713427,1219.43,1.5001708
9/27/2018,21:29:55,1.1762825,1345.9,25.5,1.6713429,1219.43,1.5000458
9/27/2018,21:29:59,1.1762825,1341.83,25.5,1.6714678,1215.1,1.5000874
9/27/2018,21:30:03,1.1762825,1341.34,25.5,1.6714262,1214.57,1.5002542
9/27/2018,21:30:07,1.1762825,1346.15,25.5,1.6715094,1219.7,1.5003376
9/27/2018,21:30:11,1.1762825,1346.15,25.5,1.671301,1219.7,1.500296
9/27/2018,21:30:15,1.1762825,1348.31,25.5,1.6713012,1222,1.5002126
9/27/2018,21:30:19,1.1762825,1339.19,25.5,1.6712178,1212.28,1.5002127
9/27/2018,21:30:23,1.1762825,1348.31,25.5,1.6712178,1222,1.5001292
9/27/2018,21:30:27,1.1762825,1350.22,25.5,1.6713845,1224.04,1.5002126
9/27/2018,21:30:31,1.1762825,1343.5,25.5,1.6713012,1216.87,1.5002542
9/27/2018,21:30:35,1.1762825,1345.9,25.5,1.6713845,1219.43,1.5002542
9/27/2018,21:30:39,1.1762825,1350.22,25.5,1.6712178,1224.04,1.5001292
9/27/2018,21:30:43,1.1762825,1345.9,25.5,1.6714678,1219.43,1.5001708
9/27/2018,21:30:47,1.1762825,1337.03,25.5,1.6712594,1209.98,1.5001708
9/27/2018,21:30:51,1.1762825,1345.9,25.5,1.6712594,1219.43,1.5001292
9/27/2018,21:30:55,1.1762825,1347.81,25.5,1.6711345,1221.47,1.5001292
9/27/2018,21:30:59,1.1762825,1343.5,25.5,1.6714262,1216.87,1.5001292
9/27/2018,21:31:03,1.1762825,1343.5,25.5,1.6713429,1216.87,1.5000458
9/27/2018,21:31:07,1.1762825,1346.15,25.5,1.6711345,1219.7,1.5001292
9/27/2018,21:31:11,1.1762825,1337.52,25.5,1.6710929,1210.51,1.5002958
9/27/2018,21:31:15,1.1762825,1337.52,25.5,1.6713845,1210.51,1.5004625
9/27/2018,21:31:19,1.1762825,1353.12,25.5,1.6715094,1227.13,1.500296
9/27/2018,21:31:23,1.1762825,1337.52,25.5,1.6713429,1210.51,1.500296
9/27/2018,21:31:27,1.1762825,1337.52,25.5,1.6711345,1210.51,1.5002958
9/27/2018,21:31:31,1.1762825,1348.31,25.5,1.6712594,1222,1.5004209
9/27/2018,21:31:35,1.1762825,1348.31,25.5,1.6712594,1222,1.500296
9/27/2018,21:31:39,1.1762825,1345.9,25.5,1.671176,1219.43,1.5002126
9/27/2018,21:31:43,1.1762825,1350.22,25.5,1.6710094,1224.04,1.5001292
9/27/2018,21:31:47,1.1762825,1350.22,25.5,1.6709677,1224.04,1.5001292
9/27/2018,21:31:51,1.1762825,1350.22,25.5,1.6710929,1224.04,1.5002126
9/27/2018,21:31:55,1.1763022,1350.7,25.5,1.6711345,1224.56,1.5002958
9/27/2018,21:31:59,1.1762825,1348.06,25.5,1.6711345,1221.73,1.500296
9/27/2018,21:32:03,1.1762825,1348.06,25.5,1.671301,1221.73,1.5002542
9/27/2018,21:32:07,1.1763022,1335.6,25.49,1.6714262,1208.47,1.5001292
9/27/2018,21:32:11,1.1762825,1335.12,25.5,1.6715927,1207.95,1.5001292
9/27/2018,21:32:15,1.1762825,1339.43,25.5,1.6714262,1212.54,1.5002542
9/27/2018,21:32:19,1.1763022,1339.91,25.49,1.6713429,1213.06,1.5001708
9/27/2018,21:32:23,1.1763022,1342.32,25.49,1.6713429,1215.62,1.5002126
9/27/2018,21:32:27,1.1762825,1344.23,25.49,1.6714262,1217.66,1.5001708
9/27/2018,21:32:31,1.1763022,1342.32,25.49,1.6715511,1215.62,1.5004209
9/27/2018,21:32:35,1.1763022,1342.32,25.49,1.6713429,1215.62,1.5004209
9/27/2018,21:32:39,1.1763022,1346.87,25.49,1.6712178,1220.48,1.5002126
9/27/2018,21:32:43,1.1763022,1351.19,25.49,1.6711761,1225.08,1.5001707
9/27/2018,21:32:47,1.1762825,1350.71,25.49,1.6712594,1224.56,1.5002126
9/27/2018,21:32:51,1.1762825,1346.39,25.49,1.6713012,1219.96,1.5004625
9/27/2018,21:32:55,1.1763022,1346.87,25.49,1.6712594,1220.48,1.5005041
9/27/2018,21:32:59,1.1763022,1351.19,25.49,1.6713845,1225.08,1.5005041
9/27/2018,21:33:03,1.1763022,1344.72,25.49,1.6713845,1218.18,1.5003792
9/27/2018,21:33:07,1.1763022,1348.79,25.49,1.6713012,1222.52,1.5001707
9/27/2018,21:33:11,1.1763022,1344.47,25.49,1.6711761,1217.92,1.5001292
9/27/2018,21:33:15,1.1763022,1346.63,25.49,1.6712178,1220.22,1.5001708
9/27/2018,21:33:19,1.1763022,1344.47,25.49,1.671301,1217.92,1.500296
9/27/2018,21:33:23,1.1763022,1348.79,25.49,1.6714678,1222.52,1.5003792
9/27/2018,21:33:27,1.1763022,1344.47,25.49,1.6714262,1217.92,1.5004209
9/27/2018,21:33:31,1.1763022,1346.63,25.49,1.6713845,1220.22,1.5004209
9/27/2018,21:33:35,1.1763022,1349.03,25.49,1.6712178,1222.78,1.5003376
9/27/2018,21:33:39,1.1763022,1348.79,25.49,1.6712178,1222.52,1.5003792
9/27/2018,21:33:43,1.1763022,1348.79,25.49,1.6712178,1222.52,1.5003792
9/27/2018,21:33:47,1.1763022,1348.79,25.49,1.6712178,1222.52,1.500296
9/27/2018,21:33:51,1.1763022,1343.98,25.49,1.6713427,1217.4,1.5001292
9/27/2018,21:33:55,1.1763022,1343.98,25.49,1.6714678,1217.4,1.5000042
9/27/2018,21:33:59,1.1763022,1343.98,25.49,1.6715927,1217.4,1.5001292
9/27/2018,21:34:03,1.1763022,1346.87,25.49,1.6715094,1220.48,1.5002542
9/27/2018,21:34:07,1.1763022,1344.72,25.49,1.6715511,1218.18,1.5004625
9/27/2018,21:34:11,1.1763022,1344.96,25.49,1.6714262,1218.44,1.5005875
9/27/2018,21:34:15,1.1763022,1353.84,25.49,1.6715511,1227.91,1.5006709
9/27/2018,21:34:19,1.1763022,1353.84,25.49,1.6714262,1227.91,1.5007124
9/27/2018,21:34:23,1.1763022,1353.84,25.49,1.6713845,1227.91,1.5006291
9/27/2018,21:34:27,1.1763022,1347.36,25.49,1.6712595,1221,1.5005875
9/27/2018,21:34:31,1.1763022,1355.76,25.49,1.6713845,1229.95,1.5005875
9/27/2018,21:34:35,1.1763022,1349.28,25.49,1.6715511,1223.04,1.5005459
9/27/2018,21:34:39,1.1763022,1344.72,25.49,1.6715511,1218.18,1.5005041
9/27/2018,21:34:43,1.1763022,1344.72,25.49,1.6712594,1218.18,1.5002123
9/27/2018,21:34:47,1.1763022,1344.72,25.49,1.6713845,1218.18,1.5003792
9/27/2018,21:34:51,1.1763022,1342.81,25.49,1.6713429,1216.14,1.5005459
9/27/2018,21:34:55,1.1763022,1342.81,25.49,1.6716762,1216.14,1.5007958
9/27/2018,21:34:59,1.1763022,1342.81,25.49,1.6713845,1216.14,1.5005459
9/27/2018,21:35:03,1.1763022,1342.81,25.49,1.6713845,1216.14,1.5004209
9/27/2018,21:35:07,1.1763022,1351.44,25.49,1.6713429,1225.34,1.5004625
9/27/2018,21:35:11,1.1763022,1351.44,25.49,1.6715094,1225.34,1.5005459
9/27/2018,21:35:15,1.1763022,1351.44,25.49,1.6714678,1225.34,1.5005875
9/27/2018,21:35:19,1.1763022,1351.69,25.49,1.6713429,1225.61,1.5005459
9/27/2018,21:35:23,1.1763216,1352.16,25.48,1.671301,1226.12,1.5006291
9/27/2018,21:35:27,1.1763022,1351.69,25.48,1.6713845,1225.61,1.5006291
9/27/2018,21:35:31,1.1763022,1345.21,25.48,1.6714262,1218.7,1.5005459
9/27/2018,21:35:35,1.1763022,1345.21,25.49,1.6715511,1218.7,1.5005459
9/27/2018,21:35:39,1.1763022,1353.6,25.49,1.6715094,1227.65,1.5004625
9/27/2018,21:35:43,1.1763022,1349.28,25.49,1.6714262,1223.04,1.5005459
9/27/2018,21:35:47,1.1763216,1354.08,25.48,1.6713012,1228.17,1.5005041
9/27/2018,21:35:51,1.1763022,1353.6,25.48,1.6714678,1227.65,1.5006293
9/27/2018,21:35:55,1.1763216,1354.08,25.48,1.6715511,1228.17,1.5006709
9/27/2018,21:35:59,1.1763022,1351.69,25.48,1.6714678,1225.61,1.5005875
9/27/2018,21:36:03,1.1763216,1352.16,25.48,1.6713845,1226.12,1.5006293
9/27/2018,21:36:07,1.1763216,1356.24,25.48,1.6712594,1230.47,1.5005875
9/27/2018,21:36:11,1.1763216,1349.27,25.48,1.6713012,1223.04,1.5005875
9/27/2018,21:36:15,1.1763216,1351.67,25.48,1.6711345,1225.6,1.5003376
9/27/2018,21:36:19,1.1763022,1355.51,25.48,1.6711761,1229.69,1.500296
9/27/2018,21:36:23,1.1763216,1355.99,25.48,1.671051,1230.21,1.5003375
9/27/2018,21:36:27,1.1763216,1351.67,25.48,1.6712594,1225.6,1.5005875
9/27/2018,21:36:31,1.1763216,1351.67,25.48,1.6713012,1225.6,1.5006708
9/27/2018,21:36:35,1.1763216,1355.99,25.48,1.6713845,1230.21,1.5006291
9/27/2018,21:36:39,1.1763216,1354.32,25.48,1.6713012,1228.43,1.5004625
9/27/2018,21:36:43,1.1763216,1347.35,25.48,1.6713427,1221,1.5005459
9/27/2018,21:36:47,1.1763216,1347.35,25.48,1.6715094,1221,1.5005459
9/27/2018,21:36:51,1.1763216,1356.24,25.48,1.6713845,1230.47,1.5005875
9/27/2018,21:36:55,1.1763216,1356.24,25.48,1.6714262,1230.47,1.5005041
9/27/2018,21:36:59,1.1763216,1351.92,25.48,1.6713427,1225.86,1.5005459
9/27/2018,21:37:03,1.1763216,1351.92,25.48,1.6714262,1225.86,1.5005459
9/27/2018,21:37:07,1.1763216,1354.08,25.48,1.6713012,1228.17,1.5003792
9/27/2018,21:37:11,1.1763216,1351.92,25.47,1.6712178,1225.86,1.5004209
9/27/2018,21:37:15,1.1763216,1351.92,25.47,1.6712178,1225.86,1.5004209
9/27/2018,21:37:19,1.1763216,1351.92,25.47,1.6712594,1225.86,1.5004625
9/27/2018,21:37:23,1.1763216,1354.08,25.47,1.6713845,1228.17,1.5005041
9/27/2018,21:37:27,1.1763216,1351.92,25.47,1.6714678,1225.86,1.5005459
9/27/2018,21:37:31,1.1763216,1345.19,25.47,1.6714678,1218.7,1.5005459
9/27/2018,21:37:35,1.1763216,1345.19,25.47,1.6714678,1218.7,1.5004625
9/27/2018,21:37:39,1.1763216,1353.83,25.47,1.6713012,1227.9,1.5003792
9/27/2018,21:37:43,1.1763216,1353.83,25.47,1.6712178,1227.9,1.5003792
9/27/2018,21:37:47,1.1763216,1345.19,25.47,1.6710511,1218.7,1.5004209
9/27/2018,21:37:51,1.1763216,1353.83,25.47,1.6711345,1227.9,1.5005041
9/27/2018,21:37:55,1.1763216,1351.42,25.47,1.6711345,1225.34,1.5004625
9/27/2018,21:37:59,1.1763216,1356.24,25.47,1.6713012,1230.47,1.5003792
9/27/2018,21:38:03,1.1763216,1358.65,25.47,1.6714262,1233.04,1.5004625
9/27/2018,21:38:07,1.1763216,1351.67,25.47,1.6714262,1225.6,1.5006291
9/27/2018,21:38:11,1.1763216,1351.67,25.47,1.6713012,1225.6,1.5006708
9/27/2018,21:38:15,1.1763216,1354.32,25.47,1.6710929,1228.43,1.5004625
9/27/2018,21:38:19,1.1763216,1350,25.47,1.6711761,1223.82,1.5004625
9/27/2018,21:38:23,1.1763216,1354.08,25.47,1.671301,1228.17,1.5005459
9/27/2018,21:38:27,1.1763216,1354.08,25.47,1.6713429,1228.17,1.5006291
9/27/2018,21:38:31,1.1763216,1354.08,25.47,1.671301,1228.17,1.5005459
9/27/2018,21:38:35,1.1763216,1349.76,25.47,1.6712594,1223.56,1.5005041
9/27/2018,21:38:39,1.1763216,1349.76,25.47,1.6713427,1223.56,1.5004625
9/27/2018,21:38:43,1.1763216,1354.08,25.47,1.6714678,1228.17,1.5005459
9/27/2018,21:38:47,1.1763216,1354.08,25.47,1.6713845,1228.17,1.5005459
9/27/2018,21:38:51,1.1763216,1347.35,25.47,1.6714262,1221,1.5005459
9/27/2018,21:38:55,1.1763216,1345.19,25.47,1.6711761,1218.7,1.5003792
9/27/2018,21:38:59,1.1763216,1342.79,25.47,1.6710929,1216.14,1.5002542
9/27/2018,21:39:03,1.1763216,1342.79,25.47,1.6710929,1216.14,1.5002126
9/27/2018,21:39:07,1.1763216,1342.79,25.47,1.6711345,1216.14,1.5002958
9/27/2018,21:39:11,1.1763216,1342.79,25.47,1.6711761,1216.14,1.5004625
9/27/2018,21:39:15,1.1763216,1347.35,25.47,1.671051,1221,1.5004625
9/27/2018,21:39:19,1.1763413,1347.83,25.47,1.6712178,1221.52,1.5004625
9/27/2018,21:39:23,1.1763216,1347.35,25.47,1.6714262,1221,1.5003376
9/27/2018,21:39:27,1.1763216,1347.35,25.47,1.6714678,1221,1.5005041
9/27/2018,21:39:31,1.1763216,1349.76,25.47,1.6715094,1223.56,1.5005459
9/27/2018,21:39:35,1.1763216,1347.6,25.47,1.6714262,1221.26,1.5006291
9/27/2018,21:39:39,1.1763216,1347.6,25.47,1.671301,1221.26,1.5006293
9/27/2018,21:39:43,1.1763413,1350.24,25.47,1.6712594,1224.08,1.5005041
9/27/2018,21:39:47,1.1763413,1356.72,25.47,1.6711345,1230.99,1.5005041
9/27/2018,21:39:51,1.1763216,1353.83,25.47,1.6711761,1227.9,1.5003791
9/27/2018,21:39:55,1.1763413,1354.31,25.47,1.6711345,1228.42,1.5004625
9/27/2018,21:39:59,1.1763413,1348.08,25.47,1.6712178,1221.78,1.5004625
9/27/2018,21:40:03,1.1763413,1356.72,25.47,1.6713845,1230.99,1.5005041
9/27/2018,21:40:07,1.1763413,1356.72,25.47,1.6713012,1230.99,1.5005459
9/27/2018,21:40:11,1.1763413,1356.72,25.47,1.6713429,1230.99,1.5005041
9/27/2018,21:40:15,1.1763413,1343.76,25.46,1.6714262,1217.18,1.5005041
9/27/2018,21:40:19,1.1763413,1350.24,25.46,1.6714678,1224.08,1.5003792
9/27/2018,21:40:23,1.1763413,1350.24,25.46,1.6714678,1224.08,1.5004209
9/27/2018,21:40:27,1.1763413,1350.24,25.46,1.6713427,1224.08,1.5005041
9/27/2018,21:40:31,1.1763413,1347.34,25.46,1.6713429,1220.99,1.5005041
9/27/2018,21:40:35,1.1763413,1347.34,25.46,1.6711344,1220.99,1.5002958
9/27/2018,21:40:39,1.1763413,1351.66,25.46,1.6710094,1225.6,1.5000458
9/27/2018,21:40:43,1.1763413,1351.66,25.46,1.6709261,1225.6,1.5000458
9/27/2018,21:40:47,1.1763413,1351.66,25.46,1.6710929,1225.6,1.5002542
9/27/2018,21:40:51,1.1763413,1351.66,25.46,1.6711761,1225.6,1.5005041
9/27/2018,21:40:55,1.1763413,1347.83,25.46,1.6711761,1221.52,1.5003792
9/27/2018,21:40:59,1.1763413,1347.83,25.46,1.6712178,1221.52,1.5003375
9/27/2018,21:41:03,1.1763413,1347.83,25.46,1.6711345,1221.52,1.5001708
9/27/2018,21:41:07,1.1763413,1347.83,25.46,1.6713012,1221.52,1.5004625
9/27/2018,21:41:11,1.1763413,1347.83,25.46,1.671051,1221.52,1.5005041
9/27/2018,21:41:15,1.1763413,1351.91,25.46,1.671051,1225.86,1.5004625
9/27/2018,21:41:19,1.1763413,1354.07,25.46,1.6708845,1228.17,1.5003376
9/27/2018,21:41:23,1.1763413,1354.07,25.46,1.6709261,1228.17,1.5002126
9/27/2018,21:41:27,1.1763413,1345.43,25.46,1.671051,1218.96,1.500296
9/27/2018,21:41:31,1.1763413,1354.07,25.46,1.6712178,1228.17,1.5002958
9/27/2018,21:41:35,1.1763413,1345.43,25.46,1.6712594,1218.96,1.5005875
9/27/2018,21:41:39,1.1763413,1345.43,25.46,1.6711344,1218.96,1.5005041
